n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.651000000000000000e+03,4.930000000000000000e+02,8.024088541666667129e-02,1.149541870117187503e-01,1.115212158203125054e-01,3.432971191406244960e-03
5.655000000000000000e+03,4.890000000000000000e+02,7.958984375000000000e-02,1.148746114095052090e-01,1.115373189290364553e-01,3.337292480468753708e-03
5.659000000000000000e+03,4.850000000000000000e+02,7.893880208333332871e-02,1.149133239746093771e-01,1.115533487955729236e-01,3.359975179036453485e-03
5.663000000000000000e+03,4.810000000000000000e+02,7.828776041666667129e-02,1.150869049072265615e-01,1.115734588623046863e-01,3.513446044921875178e-03
5.667000000000000000e+03,4.770000000000000000e+02,7.763671875000000000e-02,1.150112711588541642e-01,1.115901275634765683e-01,3.421143595377595936e-03
5.671000000000000000e+03,4.730000000000000000e+02,7.698567708333332871e-02,1.150505849202473896e-01,1.116069234212239553e-01,3.443661499023434325e-03
5.675000000000000000e+03,4.690000000000000000e+02,7.633463541666667129e-02,1.151126831054687522e-01,1.116241404215494726e-01,3.488542683919279574e-03
5.679000000000000000e+03,4.650000000000000000e+02,7.568359375000000000e-02,1.149490804036458341e-01,1.116379384358723997e-01,3.311141967773434391e-03
5.683000000000000000e+03,4.610000000000000000e+02,7.503255208333332871e-02,1.150767710367838481e-01,1.116543111165364532e-01,3.422459920247394871e-03
5.687000000000000000e+03,4.570000000000000000e+02,7.438151041666667129e-02,1.151376017252604134e-01,1.116715179443359407e-01,3.466083780924472668e-03
5.691000000000000000e+03,4.530000000000000000e+02,7.373046875000000000e-02,1.151492706298828106e-01,1.116901184082031290e-01,3.459152221679681616e-03
5.695000000000000000e+03,4.490000000000000000e+02,7.307942708333332871e-02,1.151937469482421927e-01,1.117051890055338476e-01,3.488557942708345183e-03
